Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
002 Andrian,20,,6,4,10
002 Andrian,21,,5,2,7
002 Andrian,22,,6,3,9
002 Andrian,23,,5,6,11
002 Andrian,24,,4,4,8
002 Andrian,25,,6,9,15
002 Andrian,26,,10,8,18
002 Andrian,27,,4,7,11
002 Andrian,28,,7,8,15
002 Andrian,29,,6,5,11
002 Andrian,30,,8,10,18
002 Andrian,31,,10,7,17
002 Andrian,32,,6,6,12
002 Andrian,33,,6,12,18
002 Andrian,34,,7,5,12
002 Andrian,35,,7,2,9
002 Andrian,36,,7,4,11
002 Andrian,37,,7,3,10
002 Andrian,38,,7,8,15
002 Andrian,39,,5,9,14
002 Andrian,40,,6,9,15
002 Andrian,41,,1,4,5
002 Andrian,42,,6,2,8
002 Andrian,43,,6,6,12
002 Andrian,44,,3,3,6
002 Andrian,45,,4,3,7
002 Andrian,46,,7,6,13
002 Andrian,47,,4,1,5
002 Andrian,48,,7,5,12
002 Andrian,49,,5,4,9
002 Andrian,50,,3,7,10
002 Andrian,51,,1,2,3
002 Andrian,52,,1,4,5
002 Andrian,53,,5,7,12
002 Andrian,54,,4,5,9
002 Andrian,55,,6,4,10
002 Andrian,56,,5,9,14
002 Andrian,57,,1,8,9
002 Andrian,58,,4,4,8
002 Andrian,59,,6,4,10
002 Andrian,60,,2,3,5
002 Andrian,61,,3,3,6
002 Andrian,62,,5,3,8
002 Andrian,63,,3,4,7
002 Andrian,64,,8,5,13
002 Andrian,65,,3,5,8
002 Andrian,66,,3,1,4
002 Andrian,67,,2,1,3
002 Andrian,68,,3,5,8
002 Andrian,69,,1,2,3
002 Andrian,70,,4,4,8
002 Andrian,71,,2,1,3
002 Andrian,72,,2,5,7
002 Andrian,73,,1,3,4
002 Andrian,74,,1,5,6
002 Andrian,75,,1,4,5
002 Andrian,76,,1,1,2
002 Andrian,77,,3,3,6
002 Andrian,78,,2,2,4
002 Andrian,80,,1,-,1
002 Andrian,81,,1,2,3
002 Andrian,82,,1,3,4
002 Andrian,83,,1,2,3
002 Andrian,84,,-,2,2
002 Andrian,86,,-,1,1
002 Andrian,87,,2,1,3
002 Andrian,88,,-,1,1
002 Andrian,89,,2,2,4
002 Andrian,91,,-,1,1
002 Andrian,93,,-,2,2
002 Andrian,Insgesamt,,382,395,777
003 Altrei,0,,-,2,2
003 Altrei,1,,1,2,3
003 Altrei,2,,3,2,5
003 Altrei,3,,3,-,3
003 Altrei,4,,6,2,8
003 Altrei,5,,1,1,2
003 Altrei,6,,2,2,4
003 Altrei,7,,2,2,4
003 Altrei,8,,4,4,8
003 Altrei,9,,2,1,3
003 Altrei,10,,3,3,6
003 Altrei,11,,2,2,4
003 Altrei,12,,3,1,4
003 Altrei,13,,4,2,6
003 Altrei,14,,2,2,4
003 Altrei,15,,3,2,5
003 Altrei,16,,3,4,7
003 Altrei,17,,-,1,1
003 Altrei,18,,2,4,6
003 Altrei,19,,-,4,4
003 Altrei,20,,2,3,5
003 Altrei,21,,2,1,3
003 Altrei,22,,1,2,3
003 Altrei,23,,2,4,6
003 Altrei,24,,3,1,4
003 Altrei,25,,5,3,8
003 Altrei,26,,1,2,3
003 Altrei,27,,3,5,8
003 Altrei,28,,-,2,2
003 Altrei,29,,2,1,3
003 Altrei,30,,4,5,9
003 Altrei,31,,2,5,7
003 Altrei,32,,3,5,8
003 Altrei,33,,3,3,6
003 Altrei,34,,9,1,10
003 Altrei,35,,3,3,6
003 Altrei,36,,5,3,8
003 Altrei,37,,5,2,7
003 Altrei,38,,1,3,4
003 Altrei,39,,1,3,4
003 Altrei,40,,5,1,6
003 Altrei,41,,3,3,6
003 Altrei,42,,1,1,2
003 Altrei,43,,3,2,5
003 Altrei,44,,6,3,9
003 Altrei,45,,6,4,10
003 Altrei,46,,1,2,3
003 Altrei,47,,2,-,2
003 Altrei,48,,3,3,6
003 Altrei,49,,2,2,4
003 Altrei,50,,1,2,3
003 Altrei,51,,4,-,4
003 Altrei,52,,2,2,4
003 Altrei,53,,1,3,4
003 Altrei,54,,3,1,4
003 Altrei,55,,1,2,3
003 Altrei,56,,2,4,6
003 Altrei,57,,1,3,4
003 Altrei,58,,1,-,1
003 Altrei,59,,2,1,3
003 Altrei,60,,2,1,3
003 Altrei,61,,3,2,5
003 Altrei,62,,-,2,2
003 Altrei,63,,3,3,6
003 Altrei,64,,-,3,3
003 Altrei,65,,-,2,2
003 Altrei,66,,5,2,7
003 Altrei,67,,2,3,5
003 Altrei,68,,1,2,3
003 Altrei,69,,3,4,7
003 Altrei,70,,2,4,6
003 Altrei,71,,-,3,3
003 Altrei,72,,1,3,4
003 Altrei,73,,1,3,4
003 Altrei,74,,3,2,5
003 Altrei,75,,-,3,3
003 Altrei,76,,3,1,4
003 Altrei,77,,-,2,2
003 Altrei,78,,-,2,2
003 Altrei,79,,-,3,3
003 Altrei,81,,-,1,1
003 Altrei,82,,1,3,4
003 Altrei,83,,1,1,2
003 Altrei,84,,3,-,3
003 Altrei,85,,1,2,3
003 Altrei,87,,1,1,2
003 Altrei,88,,-,1,1
003 Altrei,90,,1,-,1
003 Altrei,91,,-,1,1
003 Altrei,92,,1,-,1
003 Altrei,96,,-,1,1
003 Altrei,97,,-,1,1
003 Altrei,Insgesamt,,191,201,392
004 Eppan a.d. Weinstr.,0,,76,70,146
004 Eppan a.d. Weinstr.,1,,63,60,123
004 Eppan a.d. Weinstr.,2,,74,65,139
004 Eppan a.d. Weinstr.,3,,74,84,158
004 Eppan a.d. Weinstr.,4,,64,64,128
004 Eppan a.d. Weinstr.,5,,71,59,130
004 Eppan a.d. Weinstr.,6,,80,59,139
004 Eppan a.d. Weinstr.,7,,76,57,133
004 Eppan a.d. Weinstr.,8,,78,75,153
004 Eppan a.d. Weinstr.,9,,71,60,131
004 Eppan a.d. Weinstr.,10,,79,65,144
004 Eppan a.d. Weinstr.,11,,75,54,129
004 Eppan a.d. Weinstr.,12,,79,72,151
004 Eppan a.d. Weinstr.,13,,62,62,124
004 Eppan a.d. Weinstr.,14,,66,65,131
004 Eppan a.d. Weinstr.,15,,53,71,124
004 Eppan a.d. Weinstr.,16,,74,64,138
004 Eppan a.d. Weinstr.,17,,68,58,126
004 Eppan a.d. Weinstr.,18,,79,69,148
004 Eppan a.d. Weinstr.,19,,82,50,132
004 Eppan a.d. Weinstr.,20,,70,64,134
004 Eppan a.d. Weinstr.,21,,76,75,151
004 Eppan a.d. Weinstr.,22,,68,85,153
004 Eppan a.d. Weinstr.,23,,78,79,157
004 Eppan a.d. Weinstr.,24,,86,109,195
004 Eppan a.d. Weinstr.,25,,98,79,177
004 Eppan a.d. Weinstr.,26,,113,115,228
004 Eppan a.d. Weinstr.,27,,115,107,222
004 Eppan a.d. Weinstr.,28,,106,93,199
004 Eppan a.d. Weinstr.,29,,129,118,247
004 Eppan a.d. Weinstr.,30,,106,125,231
004 Eppan a.d. Weinstr.,31,,108,110,218
004 Eppan a.d. Weinstr.,32,,119,108,227
004 Eppan a.d. Weinstr.,33,,100,117,217
004 Eppan a.d. Weinstr.,34,,113,103,216
004 Eppan a.d. Weinstr.,35,,131,98,229
004 Eppan a.d. Weinstr.,36,,98,110,208
004 Eppan a.d. Weinstr.,37,,117,99,216
004 Eppan a.d. Weinstr.,38,,100,97,197
004 Eppan a.d. Weinstr.,39,,97,90,187
004 Eppan a.d. Weinstr.,40,,84,68,152
004 Eppan a.d. Weinstr.,41,,85,91,176
004 Eppan a.d. Weinstr.,42,,68,92,160
004 Eppan a.d. Weinstr.,43,,82,77,159
004 Eppan a.d. Weinstr.,44,,75,79,154
004 Eppan a.d. Weinstr.,45,,83,70,153
004 Eppan a.d. Weinstr.,46,,60,71,131
004 Eppan a.d. Weinstr.,47,,64,62,126
004 Eppan a.d. Weinstr.,48,,80,69,149
004 Eppan a.d. Weinstr.,49,,67,83,150
004 Eppan a.d. Weinstr.,50,,83,72,155
004 Eppan a.d. Weinstr.,51,,63,50,113
004 Eppan a.d. Weinstr.,52,,71,84,155
004 Eppan a.d. Weinstr.,53,,96,78,174
004 Eppan a.d. Weinstr.,54,,100,80,180
004 Eppan a.d. Weinstr.,55,,69,104,173
004 Eppan a.d. Weinstr.,56,,82,66,148
004 Eppan a.d. Weinstr.,57,,59,81,140
004 Eppan a.d. Weinstr.,58,,65,50,115
004 Eppan a.d. Weinstr.,59,,49,57,106
004 Eppan a.d. Weinstr.,60,,49,53,102
004 Eppan a.d. Weinstr.,61,,45,46,91
004 Eppan a.d. Weinstr.,62,,37,59,96
004 Eppan a.d. Weinstr.,63,,60,61,121
004 Eppan a.d. Weinstr.,64,,51,54,105
004 Eppan a.d. Weinstr.,65,,46,63,109
004 Eppan a.d. Weinstr.,66,,55,71,126
004 Eppan a.d. Weinstr.,67,,55,59,114
004 Eppan a.d. Weinstr.,68,,49,52,101
004 Eppan a.d. Weinstr.,69,,40,51,91
004 Eppan a.d. Weinstr.,70,,52,48,100
004 Eppan a.d. Weinstr.,71,,45,62,107
004 Eppan a.d. Weinstr.,72,,31,77,108
004 Eppan a.d. Weinstr.,73,,32,52,84
004 Eppan a.d. Weinstr.,74,,27,52,79
004 Eppan a.d. Weinstr.,75,,32,52,84
004 Eppan a.d. Weinstr.,76,,23,36,59
004 Eppan a.d. Weinstr.,77,,20,40,60
004 Eppan a.d. Weinstr.,78,,13,25,38
004 Eppan a.d. Weinstr.,79,,16,14,30
004 Eppan a.d. Weinstr.,80,,16,20,36
004 Eppan a.d. Weinstr.,81,,19,20,39
004 Eppan a.d. Weinstr.,82,,20,45,65
004 Eppan a.d. Weinstr.,83,,12,35,47
004 Eppan a.d. Weinstr.,84,,11,25,36
004 Eppan a.d. Weinstr.,85,,8,34,42
004 Eppan a.d. Weinstr.,86,,4,19,23
004 Eppan a.d. Weinstr.,87,,4,13,17
004 Eppan a.d. Weinstr.,88,,3,17,20
004 Eppan a.d. Weinstr.,89,,5,14,19
004 Eppan a.d. Weinstr.,90,,3,6,9
004 Eppan a.d. Weinstr.,91,,2,10,12
004 Eppan a.d. Weinstr.,92,,1,7,8
004 Eppan a.d. Weinstr.,93,,-,4,4
004 Eppan a.d. Weinstr.,94,,-,3,3
004 Eppan a.d. Weinstr.,95,,1,1,2
004 Eppan a.d. Weinstr.,96,,1,2,3
004 Eppan a.d. Weinstr.,100,,-,1,1
004 Eppan a.d. Weinstr.,Insgesamt,,5.845,6.051,11.896
005 Hafling,0,,8,2,10
005 Hafling,1,,8,6,14
005 Hafling,2,,5,6,11
005 Hafling,3,,3,6,9
005 Hafling,4,,3,5,8
005 Hafling,5,,9,2,11
005 Hafling,6,,5,6,11
005 Hafling,7,,4,2,6
005 Hafling,8,,2,7,9
005 Hafling,9,,4,3,7
005 Hafling,10,,4,3,7
005 Hafling,11,,5,5,10
005 Hafling,12,,5,7,12
005 Hafling,13,,3,-,3
005 Hafling,14,,7,2,9
005 Hafling,15,,4,4,8
005 Hafling,16,,3,9,12
005 Hafling,17,,4,5,9
005 Hafling,18,,2,4,6
005 Hafling,19,,3,3,6
005 Hafling,20,,4,6,10
005 Hafling,21,,6,4,10
005 Hafling,22,,8,6,14
005 Hafling,23,,7,3,10
005 Hafling,24,,7,3,10
005 Hafling,25,,9,4,13
005 Hafling,26,,6,6,12
005 Hafling,27,,6,9,15
005 Hafling,28,,5,12,17
005 Hafling,29,,7,5,12
005 Hafling,30,,9,7,16
005 Hafling,31,,6,10,16
005 Hafling,32,,4,3,7
005 Hafling,33,,6,4,10
005 Hafling,34,,4,4,8
005 Hafling,35,,7,4,11
005 Hafling,36,,9,6,15
005 Hafling,37,,6,5,11
005 Hafling,38,,3,4,7
005 Hafling,39,,2,5,7
005 Hafling,40,,3,9,12
005 Hafling,41,,5,1,6
005 Hafling,42,,4,1,5
005 Hafling,43,,2,3,5
005 Hafling,44,,6,2,8
005 Hafling,45,,2,2,4
005 Hafling,46,,4,3,7
005 Hafling,47,,5,3,8
005 Hafling,48,,8,2,10
005 Hafling,49,,3,4,7
005 Hafling,50,,1,4,5
005 Hafling,51,,5,2,7
005 Hafling,52,,1,2,3
005 Hafling,53,,6,4,10
005 Hafling,54,,5,3,8
005 Hafling,55,,5,4,9
005 Hafling,56,,2,1,3
005 Hafling,57,,3,5,8
005 Hafling,58,,2,3,5
005 Hafling,59,,4,2,6
005 Hafling,60,,1,1,2
005 Hafling,61,,1,1,2
005 Hafling,62,,1,4,5
005 Hafling,63,,6,3,9
005 Hafling,64,,4,4,8
005 Hafling,65,,3,6,9
005 Hafling,66,,2,4,6
005 Hafling,67,,4,1,5
005 Hafling,68,,3,3,6
005 Hafling,69,,4,5,9
005 Hafling,70,,1,2,3
005 Hafling,71,,2,-,2
005 Hafling,72,,1,3,4
005 Hafling,73,,1,-,1
005 Hafling,74,,-,2,2
005 Hafling,75,,-,4,4
005 Hafling,76,,3,1,4
005 Hafling,77,,1,3,4
005 Hafling,78,,-,2,2
005 Hafling,79,,-,1,1
005 Hafling,80,,1,2,3
005 Hafling,81,,2,-,2
005 Hafling,82,,1,-,1
005 Hafling,83,,-,3,3
005 Hafling,84,,-,1,1
005 Hafling,85,,1,2,3
005 Hafling,86,,1,-,1
005 Hafling,87,,2,-,2
005 Hafling,90,,-,1,1
005 Hafling,92,,2,-,2
005 Hafling,Insgesamt,,336,316,652
006 Abtei,0,,24,14,38
006 Abtei,1,,24,26,50
006 Abtei,2,,18,15,33
006 Abtei,3,,16,19,35
006 Abtei,4,,24,14,38
006 Abtei,5,,20,14,34
006 Abtei,6,,22,15,37
006 Abtei,7,,15,14,29
006 Abtei,8,,13,8,21
006 Abtei,9,,19,12,31
006 Abtei,10,,16,17,33
006 Abtei,11,,11,14,25
006 Abtei,12,,11,20,31
006 Abtei,13,,15,11,26
006 Abtei,14,,17,20,37
006 Abtei,15,,18,18,36
006 Abtei,16,,23,15,38
006 Abtei,17,,10,23,33
006 Abtei,18,,21,26,47
006 Abtei,19,,19,28,47
006 Abtei,20,,24,24,48
006 Abtei,21,,18,28,46
006 Abtei,22,,20,26,46
006 Abtei,23,,21,24,45
006 Abtei,24,,38,27,65
006 Abtei,25,,15,30,45
006 Abtei,26,,28,31,59
006 Abtei,27,,26,32,58
006 Abtei,28,,22,32,54
006 Abtei,29,,33,36,69
006 Abtei,30,,20,28,48
006 Abtei,31,,30,20,50
006 Abtei,32,,24,31,55
006 Abtei,33,,26,27,53
006 Abtei,34,,24,28,52
006 Abtei,35,,21,27,48
006 Abtei,36,,24,20,44
006 Abtei,37,,26,22,48
006 Abtei,38,,17,24,41
006 Abtei,39,,18,15,33
006 Abtei,40,,18,17,35
006 Abtei,41,,17,14,31
006 Abtei,42,,11,16,27
006 Abtei,43,,16,19,35
006 Abtei,44,,12,12,24
006 Abtei,45,,12,12,24
006 Abtei,46,,14,20,34
006 Abtei,47,,13,18,31
006 Abtei,48,,25,18,43
006 Abtei,49,,16,15,31
006 Abtei,50,,27,18,45
006 Abtei,51,,15,20,35
006 Abtei,52,,14,18,32
006 Abtei,53,,13,11,24
006 Abtei,54,,19,11,30
006 Abtei,55,,18,24,42
006 Abtei,56,,19,19,38
006 Abtei,57,,17,13,30
006 Abtei,58,,15,19,34
006 Abtei,59,,9,19,28
006 Abtei,60,,21,10,31
006 Abtei,61,,13,20,33
006 Abtei,62,,15,18,33
006 Abtei,63,,11,17,28
006 Abtei,64,,9,6,15
006 Abtei,65,,13,14,27
006 Abtei,66,,17,12,29
006 Abtei,67,,12,8,20
006 Abtei,68,,10,16,26
006 Abtei,69,,9,10,19
006 Abtei,70,,11,7,18
006 Abtei,71,,11,7,18
006 Abtei,72,,6,10,16
006 Abtei,73,,8,16,24
006 Abtei,74,,8,6,14
006 Abtei,75,,5,7,12
006 Abtei,76,,4,16,20
006 Abtei,77,,2,5,7
006 Abtei,78,,3,4,7
006 Abtei,79,,-,6,6
006 Abtei,80,,1,3,4
006 Abtei,81,,1,4,5
006 Abtei,82,,3,5,8
006 Abtei,83,,3,2,5
006 Abtei,84,,3,7,10
006 Abtei,85,,1,5,6
006 Abtei,86,,1,5,6
006 Abtei,87,,4,5,9
006 Abtei,88,,1,4,5
006 Abtei,89,,-,2,2
006 Abtei,90,,1,2,3
006 Abtei,91,,-,3,3
006 Abtei,92,,1,-,1
006 Abtei,93,,1,-,1
006 Abtei,94,,2,1,3
006 Abtei,96,,1,1,2
006 Abtei,Insgesamt,,1.363,1.472,2.835
007 Barbian,0,,6,9,15
007 Barbian,1,,11,9,20
007 Barbian,2,,10,4,14
007 Barbian,3,,11,13,24
007 Barbian,4,,11,10,21
007 Barbian,5,,11,10,21
007 Barbian,6,,13,13,26
007 Barbian,7,,8,13,21
007 Barbian,8,,11,5,16
007 Barbian,9,,8,6,14
007 Barbian,10,,13,6,19
007 Barbian,11,,8,10,18
007 Barbian,12,,9,7,16
007 Barbian,13,,11,8,19
007 Barbian,14,,10,5,15
007 Barbian,15,,14,14,28
007 Barbian,16,,8,7,15
007 Barbian,17,,18,13,31
007 Barbian,18,,11,9,20
007 Barbian,19,,7,17,24
007 Barbian,20,,7,11,18
007 Barbian,21,,11,10,21
007 Barbian,22,,16,10,26
007 Barbian,23,,10,16,26
007 Barbian,24,,18,18,36
007 Barbian,25,,15,15,30
007 Barbian,26,,12,11,23
007 Barbian,27,,17,7,24
007 Barbian,28,,13,10,23
007 Barbian,29,,8,8,16
007 Barbian,30,,11,13,24
007 Barbian,31,,9,9,18
007 Barbian,32,,13,15,28
007 Barbian,33,,16,14,30
007 Barbian,34,,17,14,31
007 Barbian,35,,19,9,28
007 Barbian,36,,13,16,29
007 Barbian,37,,10,8,18
007 Barbian,38,,11,8,19
007 Barbian,39,,13,7,20
007 Barbian,40,,5,10,15
007 Barbian,41,,10,8,18
007 Barbian,42,,5,14,19
007 Barbian,43,,10,7,17
007 Barbian,44,,7,4,11
007 Barbian,45,,7,11,18
007 Barbian,46,,12,11,23
007 Barbian,47,,6,5,11
007 Barbian,48,,4,4,8
007 Barbian,49,,6,10,16
007 Barbian,50,,17,7,24
007 Barbian,51,,8,4,12
007 Barbian,52,,12,8,20
007 Barbian,53,,9,6,15
007 Barbian,54,,11,13,24
007 Barbian,55,,9,13,22
007 Barbian,56,,8,3,11
007 Barbian,57,,6,6,12
007 Barbian,58,,5,10,15
007 Barbian,59,,9,8,17
007 Barbian,60,,4,7,11
007 Barbian,61,,3,8,11
007 Barbian,62,,6,6,12
007 Barbian,63,,8,5,13
007 Barbian,64,,5,7,12
007 Barbian,65,,5,10,15
007 Barbian,66,,7,6,13
007 Barbian,67,,9,8,17
007 Barbian,68,,5,10,15
007 Barbian,69,,7,4,11
007 Barbian,70,,4,3,7
007 Barbian,71,,9,3,12
007 Barbian,72,,4,6,10
007 Barbian,73,,3,10,13
007 Barbian,74,,3,6,9
007 Barbian,75,,3,3,6
007 Barbian,76,,4,4,8
007 Barbian,77,,1,4,5
007 Barbian,78,,3,1,4
007 Barbian,79,,-,1,1
007 Barbian,80,,1,3,4
007 Barbian,81,,-,5,5
007 Barbian,82,,4,6,10
007 Barbian,83,,2,4,6
007 Barbian,84,,-,1,1
007 Barbian,85,,3,2,5
007 Barbian,86,,3,4,7
007 Barbian,87,,-,1,1
007 Barbian,88,,-,3,3
007 Barbian,89,,-,1,1
007 Barbian,92,,-,1,1
007 Barbian,Insgesamt,,740,722,1.462
008 Bozen,0,,384,399,783
008 Bozen,1,,391,358,749
008 Bozen,2,,416,394,810
008 Bozen,3,,386,389,775
008 Bozen,4,,390,371,761
008 Bozen,5,,445,368,813
008 Bozen,6,,426,378,804
008 Bozen,7,,412,372,784
008 Bozen,8,,397,395,792
008 Bozen,9,,332,372,704
008 Bozen,10,,368,352,720
008 Bozen,11,,395,359,754
008 Bozen,12,,374,370,744
008 Bozen,13,,395,345,740
008 Bozen,14,,402,382,784
008 Bozen,15,,403,375,778
008 Bozen,16,,438,386,824
008 Bozen,17,,387,410,797
008 Bozen,18,,447,417,864
008 Bozen,19,,482,421,903
008 Bozen,20,,488,497,985
008 Bozen,21,,592,560,1.152
008 Bozen,22,,641,614,1.255
008 Bozen,23,,665,702,1.367
008 Bozen,24,,752,684,1.436
008 Bozen,25,,851,783,1.634
008 Bozen,26,,822,656,1.478
008 Bozen,27,,897,758,1.655
008 Bozen,28,,812,743,1.555
008 Bozen,29,,812,777,1.589
008 Bozen,30,,896,816,1.712
008 Bozen,31,,909,812,1.721
008 Bozen,32,,908,885,1.793
008 Bozen,33,,821,771,1.592
008 Bozen,34,,803,756,1.559
008 Bozen,35,,772,714,1.486
008 Bozen,36,,717,677,1.394
008 Bozen,37,,707,649,1.356
008 Bozen,38,,696,686,1.382
008 Bozen,39,,669,700,1.369
008 Bozen,40,,662,653,1.315
008 Bozen,41,,640,632,1.272
008 Bozen,42,,647,594,1.241
008 Bozen,43,,567,602,1.169
008 Bozen,44,,584,644,1.228
008 Bozen,45,,564,653,1.217
008 Bozen,46,,638,679,1.317
008 Bozen,47,,658,658,1.316
008 Bozen,48,,691,733,1.424
008 Bozen,49,,704,837,1.541
008 Bozen,50,,788,908,1.696
008 Bozen,51,,590,626,1.216
008 Bozen,52,,647,763,1.410
008 Bozen,53,,687,774,1.461
008 Bozen,54,,715,767,1.482
008 Bozen,55,,806,808,1.614
008 Bozen,56,,746,774,1.520
008 Bozen,57,,660,774,1.434
008 Bozen,58,,730,702,1.432
008 Bozen,59,,615,624,1.239
008 Bozen,60,,577,622,1.199
008 Bozen,61,,550,606,1.156
008 Bozen,62,,563,618,1.181
008 Bozen,63,,486,610,1.096
008 Bozen,64,,514,619,1.133
008 Bozen,65,,522,618,1.140
008 Bozen,66,,526,639,1.165
008 Bozen,67,,424,618,1.042
008 Bozen,68,,453,572,1.025
008 Bozen,69,,440,580,1.020
008 Bozen,70,,497,566,1.063
008 Bozen,71,,393,593,986
008 Bozen,72,,385,599,984
008 Bozen,73,,410,603,1.013
008 Bozen,74,,393,639,1.032
008 Bozen,75,,327,595,922
008 Bozen,76,,330,576,906
008 Bozen,77,,186,358,544
008 Bozen,78,,118,236,354
008 Bozen,79,,136,252,388
008 Bozen,80,,137,255,392
008 Bozen,81,,198,368,566
008 Bozen,82,,205,347,552
008 Bozen,83,,201,367,568
008 Bozen,84,,173,344,517
008 Bozen,85,,138,292,430
008 Bozen,86,,94,233,327
008 Bozen,87,,80,209,289
008 Bozen,88,,70,174,244
008 Bozen,89,,34,155,189
008 Bozen,90,,44,121,165
008 Bozen,91,,23,78,101
008 Bozen,92,,13,82,95
008 Bozen,93,,10,65,75
008 Bozen,94,,9,35,44
008 Bozen,95,,6,23,29
008 Bozen,96,,4,22,26
008 Bozen,97,,7,13,20
008 Bozen,98,,2,8,10
008 Bozen,99,,2,4,6
008 Bozen,100,,-,3,3
008 Bozen,101,,-,3,3
008 Bozen,103,,-,2,2
008 Bozen,Insgesamt,,46.319,50.380,96.699
009 Prags,0,,2,4,6
009 Prags,1,,2,3,5
009 Prags,2,,5,6,11
009 Prags,3,,7,4,11
009 Prags,4,,6,3,9
009 Prags,5,,7,2,9
009 Prags,6,,4,2,6
009 Prags,7,,9,3,12
009 Prags,8,,3,3,6
009 Prags,9,,3,3,6
009 Prags,10,,6,5,11
009 Prags,11,,8,2,10
009 Prags,12,,5,3,8
009 Prags,13,,3,7,10
009 Prags,14,,3,5,8
009 Prags,15,,1,6,7
009 Prags,16,,4,1,5
009 Prags,17,,2,1,3
009 Prags,18,,6,3,9
009 Prags,19,,4,2,6
009 Prags,20,,5,4,9
009 Prags,21,,2,7,9
009 Prags,22,,4,4,8
009 Prags,23,,8,8,16
009 Prags,24,,3,1,4
009 Prags,25,,5,5,10
009 Prags,26,,6,3,9
009 Prags,27,,7,5,12
009 Prags,28,,8,7,15
009 Prags,29,,7,8,15
009 Prags,30,,7,4,11
009 Prags,31,,9,7,16
009 Prags,32,,8,6,14
009 Prags,33,,7,6,13
009 Prags,34,,4,6,10
009 Prags,35,,5,9,14
009 Prags,36,,7,3,10
009 Prags,37,,12,5,17
009 Prags,38,,6,3,9
